track_name,album_name,album_type,duration,release_year,artists,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,producers,writers,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_genres,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,digital_song_sales_debut_date,digital_song_sales_peak_pos,digital_song_sales_peak_date,digital_song_sales_weaks_on_chart,billboard_global_200_debut_date,billboard_global_200_peak_pos,billboard_global_200_peak_date,billboard_global_200_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_streaming_songs_debut_date,rock_streaming_songs_peak_pos,rock_streaming_songs_peak_date,rock_streaming_songs_weaks_on_chart,hot_alternative_songs_debut_date,hot_alternative_songs_peak_pos,hot_alternative_songs_peak_date,hot_alternative_songs_weaks_on_chart,alternative_streaming_songs_debut_date,alternative_streaming_songs_peak_pos,alternative_streaming_songs_peak_date,alternative_streaming_songs_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,lyricfind_global_debut_date,lyricfind_global_peak_pos,lyricfind_global_peak_date,lyricfind_global_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart
Don't Follow,Jar Of Flies,extended play,262,1994,Alice In Chains,0.781,0.314,0.37,0.139,1,0.122,-9.921,1,0.0286,116.066,1,0.28,Alice in Chains,Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Melancholy, Visceral, Wistful, Gloomy, Bittersweet, Intimate, Poignant, Sentimental, Reflective",,30:37:00,,"Alternative Metal, Grunge, Hard Rock","September 7, 1993 - September 14, 1993","London Bridge Studio, Seattle, WA","Autumnal, Bitter, Melancholy, Visceral, Bleak, Brooding, Gloomy, Ominous, Somber, Wistful, Bittersweet, Eerie, Intimate, Reflective","Autumn, Breakup, Introspection",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swing On This,Jar Of Flies,extended play,244,1994,Alice In Chains,0.0438,0.412,0.759,0.0995,5,0.352,-8.045,1,0.0411,129.742,4,0.447,Alice in Chains,"Layne Staley, Jerry Cantrell, Mike Inez, Sean Kinney","Jerry Cantrell, Mike Inez, Sean Kinney, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Bitter, Melancholy, Visceral, Wistful, Gloomy, Bleak, Eerie, Ominous, Reflective",,30:37:00,,"Alternative Metal, Grunge, Hard Rock","September 7, 1993 - September 14, 1993","London Bridge Studio, Seattle, WA","Autumnal, Bitter, Melancholy, Visceral, Bleak, Brooding, Gloomy, Ominous, Somber, Wistful, Bittersweet, Eerie, Intimate, Reflective","Autumn, Breakup, Introspection",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Them Bones,Dirt,studio album,149,1992,Alice In Chains,0.0235,0.159,0.946,8.06E-06,9,0.387,-5.756,1,0.0629,165.014,1,0.309,"Dave Jerden, Alice in Chains",Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dam That River,Dirt,studio album,189,1992,Alice In Chains,0.00636,0.427,0.913,0,6,0.471,-5.545,0,0.0804,124.419,4,0.471,"Dave Jerden, Alice in Chains",Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rain When I Die,Dirt,studio album,361,1992,Alice In Chains,0.0183,0.422,0.859,0.000673,9,0.209,-6.778,1,0.0757,120.078,3,0.203,"Dave Jerden, Alice in Chains","Layne Staley, Jerry Cantrell, Sean Kinney","Jerry Cantrell, Sean Kinney, Layne Staley, Mike Starr",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Down In A Hole,Dirt,studio album,338,1992,Alice In Chains,0.0134,0.357,0.795,0.00013,6,0.111,-5.909,1,0.0337,97.171,4,0.416,"Dave Jerden, Alice in Chains",Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sickman,Dirt,studio album,329,1992,Alice In Chains,0.00743,0.287,0.912,0.00069,1,0.0871,-5.553,1,0.0954,139.106,3,0.274,"Dave Jerden, Alice in Chains","Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Aggressive, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rooster,Dirt,studio album,374,1992,Alice In Chains,0.0307,0.271,0.551,0.000581,3,0.118,-8.46,1,0.0272,143.899,3,0.2,"Dave Jerden, Alice in Chains",Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Bleak, Cathartic, Gloomy, Hostile, Ominous, Somber, Brooding, Confrontational, Visceral, Nihilistic, Volatile, Angry, Calm/Peaceful, Melancholy, Menacing, Sentimental, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junkhead,Dirt,studio album,309,1992,Alice In Chains,0.0013,0.298,0.776,0.000271,11,0.096,-7.171,1,0.0376,140.453,4,0.245,"Dave Jerden, Alice in Chains","Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dirt,Dirt,studio album,316,1992,Alice In Chains,0.00323,0.258,0.926,5.15E-06,1,0.13,-5.901,1,0.0761,112.643,4,0.251,"Dave Jerden, Alice in Chains","Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Volatile, Angry, Gloomy, Melancholy, Somber, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
God Smack,Dirt,studio album,230,1992,Alice In Chains,0.0138,0.515,0.928,0,10,0.107,-6.392,0,0.0694,124.058,4,0.389,,,"Jerry Cantrell, Mike Inez, Sean Kinney, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Untitled,Dirt,studio album,43,1992,Alice In Chains,0.401,0.11,0.424,0.269,3,0.658,-7.243,1,0.0408,85.946,1,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hate To Feel,Dirt,studio album,316,1992,Alice In Chains,0.115,0.293,0.909,0,8,0.0512,-5.394,1,0.0955,138.561,4,0.114,"Dave Jerden, Alice in Chains",Layne Staley,Layne Staley,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angry Chair,Dirt,studio album,287,1992,Alice In Chains,0.0419,0.325,0.936,0,8,0.0415,-6.295,1,0.0848,106.988,4,0.159,"Dave Jerden, Alice in Chains",Layne Staley,Layne Staley,Pop/Rock,"Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Nihilistic, Volatile, Angry, Eerie, Gloomy, Menacing, Paranoid, Druggy",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would?,Dirt,studio album,206,1992,Alice In Chains,0.000327,0.305,0.833,2.36E-05,6,0.091,-7.981,1,0.0398,100.675,4,0.586,"Alice in Chains, Parashar",Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative Metal, Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Hard Rock, Heavy Metal","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive, Eerie",,57:35:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,,"Angst-Ridden, Anguished/Distraught, Gloomy, Bittersweet, Aggressive, Angry, Bitter, Bleak, Brooding, Cathartic, Druggy, Hostile, Melancholy, Nihilistic, Ominous","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,08.08.92,19,12.14.96,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Die Young,Facelift,studio album,152,1990,Alice In Chains,1.79E-05,0.486,0.938,0.000103,1,0.361,-6.652,1,0.0704,125.816,4,0.525,Dave Jerden,Jerry Cantrell,Jerry Cantrell,"Pop/Rock, Electronic","Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Club/Dance, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Lively, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Man in the Box,Facelift,studio album,285,1990,Alice In Chains,0.00045,0.355,0.791,0,8,0.0969,-7.565,1,0.0453,106.392,4,0.758,Dave Jerden,"Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sea Of Sorrow,Facelift,studio album,349,1990,Alice In Chains,0.0139,0.288,0.843,0,11,0.0555,-7.858,1,0.0633,122.147,4,0.311,Dave Jerden,Jerry Cantrell,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Visceral, Confident, Volatile, Brooding, Theatrical",Feeling Blue,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bleed The Freak,Facelift,studio album,242,1990,Alice In Chains,0.00252,0.245,0.749,7.87E-06,8,0.185,-9.352,0,0.0599,118.363,4,0.221,,,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Motivation,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Can't Remember,Facelift,studio album,222,1990,Alice In Chains,0.00146,0.277,0.736,2.43E-05,8,0.214,-8.851,1,0.0404,104.974,4,0.185,Dave Jerden,"Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Melancholy, Volatile, Wistful, Brooding, Gloomy, Theatrical",Feeling Blue,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Love, Hate, Love",Facelift,studio album,387,1990,Alice In Chains,0.00783,0.323,0.633,0.000112,8,0.0435,-9.014,1,0.0402,103.978,4,0.209,Dave Jerden,"Layne Staley, Jerry Cantrell","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Melancholy, Nihilistic, Wistful, Brooding, Gloomy, Theatrical",,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It Ain't Like That,Facelift,studio album,277,1990,Alice In Chains,0.00905,0.445,0.842,3.57E-05,8,0.295,-7.9,0,0.0417,102.859,4,0.676,Dave Jerden,"Jerry Cantrell, Sean Kinney","Jerry Cantrell, Sean Kinney, Michael Starr, Mike Starr",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Crunchy, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",,53:54:00,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock, Heavy Metal",,"Capitol Recording Studios, Hollywood, CA","Anguished/Distraught, Gloomy, Nihilistic, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Cool & Cocky, Day Driving, Drinking, Good Times, Guys Night Out, Hanging Out, Night Driving, Open Road, Summer, Nighttime, Road Trip, TGIF, Drugs",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
